country,city,date,congestion,diffRatio
Argentina,Buenos Aires,2021-03-21,10,-0.16666666666666666
Argentina,Buenos Aires,2021-03-22,21,-0.2222222222222222
Argentina,Buenos Aires,2021-03-23,28,-0.034482758620689655
Argentina,Buenos Aires,2021-03-24,8,-0.7419354838709677
Argentina,Buenos Aires,2021-03-25,29,-0.12121212121212122
Argentina,Buenos Aires,2021-03-26,27,-0.22857142857142856
Argentina,Buenos Aires,2021-03-27,12,-0.3684210526315789
Argentina,Buenos Aires,2021-03-28,6,-0.5
Argentina,Buenos Aires,2021-03-29,23,-0.14814814814814814
Argentina,Buenos Aires,2021-03-30,29,0.0
Argentina,Buenos Aires,2021-03-31,33,0.06451612903225806
Argentina,Buenos Aires,2021-04-01,14,-0.5757575757575758
Argentina,Buenos Aires,2021-04-02,6,-0.8285714285714286
Argentina,Buenos Aires,2021-04-03,12,-0.3684210526315789
Argentina,Buenos Aires,2021-04-04,11,-0.08333333333333333
Argentina,Buenos Aires,2021-04-05,21,-0.2222222222222222
Argentina,Buenos Aires,2021-04-06,27,-0.06896551724137931
Argentina,Buenos Aires,2021-04-07,25,-0.1935483870967742
Argentina,Buenos Aires,2021-04-08,29,-0.12121212121212122
Argentina,Buenos Aires,2021-04-09,26,-0.2571428571428571
Argentina,Buenos Aires,2021-04-10,13,-0.3157894736842105
Argentina,Buenos Aires,2021-04-11,5,-0.5833333333333334
Argentina,Buenos Aires,2021-04-12,24,-0.1111111111111111
Argentina,Buenos Aires,2021-04-13,24,-0.1724137931034483
Argentina,Buenos Aires,2021-04-14,25,-0.1935483870967742
Argentina,Buenos Aires,2021-04-15,25,-0.24242424242424243
Argentina,Buenos Aires,2021-04-16,28,-0.2
Argentina,Buenos Aires,2021-04-17,13,-0.3157894736842105
Argentina,Buenos Aires,2021-04-18,7,-0.4166666666666667
Argentina,Buenos Aires,2021-04-19,21,-0.2222222222222222
Argentina,Buenos Aires,2021-04-20,22,-0.2413793103448276
Argentina,Buenos Aires,2021-04-21,22,-0.2903225806451613
Argentina,Buenos Aires,2021-04-22,22,-0.3333333333333333
Argentina,Buenos Aires,2021-04-23,27,-0.22857142857142856
Argentina,Buenos Aires,2021-04-24,12,-0.3684210526315789
Argentina,Buenos Aires,2021-04-25,9,-0.25
Argentina,Buenos Aires,2021-04-26,19,-0.2962962962962963
Argentina,Buenos Aires,2021-04-27,22,-0.2413793103448276
Argentina,Buenos Aires,2021-04-28,24,-0.22580645161290322
Argentina,Buenos Aires,2021-04-29,24,-0.2727272727272727
Argentina,Buenos Aires,2021-04-30,32,-0.08571428571428572
Argentina,Buenos Aires,2021-05-01,10,-0.47368421052631576
Argentina,Buenos Aires,2021-05-02,7,-0.4166666666666667
Argentina,Buenos Aires,2021-05-03,19,-0.2962962962962963
Argentina,Buenos Aires,2021-05-04,22,-0.2413793103448276
Argentina,Buenos Aires,2021-05-05,23,-0.25806451612903225
Argentina,Buenos Aires,2021-05-06,25,-0.24242424242424243
Argentina,Buenos Aires,2021-05-07,27,-0.22857142857142856
Argentina,Buenos Aires,2021-05-08,15,-0.21052631578947367
Argentina,Buenos Aires,2021-05-09,7,-0.4166666666666667
Argentina,Buenos Aires,2021-05-10,20,-0.25925925925925924
Argentina,Buenos Aires,2021-05-11,24,-0.1724137931034483
Argentina,Buenos Aires,2021-05-12,25,-0.1935483870967742
Argentina,Buenos Aires,2021-05-13,24,-0.2727272727272727
Argentina,Buenos Aires,2021-05-14,28,-0.2
Argentina,Buenos Aires,2021-05-15,15,-0.21052631578947367
Argentina,Buenos Aires,2021-05-16,5,-0.5833333333333334
Argentina,Buenos Aires,2021-05-17,19,-0.2962962962962963
Argentina,Buenos Aires,2021-05-18,22,-0.2413793103448276
Argentina,Buenos Aires,2021-05-19,22,-0.2903225806451613
Argentina,Buenos Aires,2021-05-20,26,-0.21212121212121213
Argentina,Buenos Aires,2021-05-21,46,0.3142857142857143
Argentina,Buenos Aires,2021-05-22,6,-0.6842105263157895
Argentina,Buenos Aires,2021-05-23,1,-0.9166666666666666
Argentina,Buenos Aires,2021-05-24,7,-0.7407407407407407
Argentina,Buenos Aires,2021-05-25,3,-0.896551724137931
Argentina,Buenos Aires,2021-05-26,17,-0.45161290322580644
Argentina,Buenos Aires,2021-05-27,16,-0.5151515151515151
Argentina,Buenos Aires,2021-05-28,15,-0.5714285714285714
Argentina,Buenos Aires,2021-05-29,8,-0.5789473684210527
Argentina,Buenos Aires,2021-05-30,2,-0.8333333333333334
Argentina,Buenos Aires,2021-05-31,19,-0.2962962962962963
Argentina,Buenos Aires,2021-06-01,22,-0.2413793103448276
Argentina,Buenos Aires,2021-06-02,25,-0.1935483870967742
Argentina,Buenos Aires,2021-06-03,25,-0.24242424242424243
Argentina,Buenos Aires,2021-06-04,28,-0.2
Argentina,Buenos Aires,2021-06-05,8,-0.5789473684210527
Argentina,Buenos Aires,2021-06-06,3,-0.75
Argentina,Buenos Aires,2021-06-07,20,-0.25925925925925924
Argentina,Buenos Aires,2021-06-08,20,-0.3103448275862069
Argentina,Buenos Aires,2021-06-09,21,-0.3225806451612903
Argentina,Buenos Aires,2021-06-10,23,-0.30303030303030304
Argentina,Buenos Aires,2021-06-11,27,-0.22857142857142856
Argentina,Buenos Aires,2021-06-12,9,-0.5263157894736842
Argentina,Buenos Aires,2021-06-13,7,-0.4166666666666667
Argentina,Buenos Aires,2021-06-14,19,-0.2962962962962963
Argentina,Buenos Aires,2021-06-15,22,-0.2413793103448276
Argentina,Buenos Aires,2021-06-16,21,-0.3225806451612903
Argentina,Buenos Aires,2021-06-17,23,-0.30303030303030304
Argentina,Buenos Aires,2021-06-18,28,-0.2
Argentina,Buenos Aires,2021-06-19,12,-0.3684210526315789
Argentina,Buenos Aires,2021-06-20,8,-0.3333333333333333
Argentina,Buenos Aires,2021-06-21,2,-0.9259259259259259
Argentina,Buenos Aires,2021-06-22,20,-0.3103448275862069
Argentina,Buenos Aires,2021-06-23,25,-0.1935483870967742
Argentina,Buenos Aires,2021-06-24,23,-0.30303030303030304
Argentina,Buenos Aires,2021-06-25,26,-0.2571428571428571
Argentina,Buenos Aires,2021-06-26,11,-0.42105263157894735
Argentina,Buenos Aires,2021-06-27,2,-0.8333333333333334
Argentina,Buenos Aires,2021-06-28,20,-0.25925925925925924
Argentina,Buenos Aires,2021-06-29,23,-0.20689655172413793
Argentina,Buenos Aires,2021-06-30,23,-0.25806451612903225
Argentina,Buenos Aires,2021-07-01,25,-0.24242424242424243
Argentina,Buenos Aires,2021-07-02,29,-0.17142857142857143
Argentina,Buenos Aires,2021-07-03,17,-0.10526315789473684
Argentina,Buenos Aires,2021-07-04,11,-0.08333333333333333
Argentina,Buenos Aires,2021-07-05,22,-0.18518518518518517
Argentina,Buenos Aires,2021-07-06,25,-0.13793103448275862
Argentina,Buenos Aires,2021-07-07,28,-0.0967741935483871
Argentina,Buenos Aires,2021-07-08,37,0.12121212121212122
Argentina,Buenos Aires,2021-07-09,11,-0.6857142857142857
Argentina,Buenos Aires,2021-07-10,14,-0.2631578947368421
Argentina,Buenos Aires,2021-07-11,10,-0.16666666666666666
Argentina,Buenos Aires,2021-07-12,21,-0.2222222222222222
Argentina,Buenos Aires,2021-07-13,25,-0.13793103448275862
Argentina,Buenos Aires,2021-07-14,27,-0.12903225806451613
Argentina,Buenos Aires,2021-07-15,30,-0.09090909090909091
Argentina,Buenos Aires,2021-07-16,31,-0.11428571428571428
Argentina,Buenos Aires,2021-07-17,16,-0.15789473684210525
Argentina,Buenos Aires,2021-07-18,6,-0.5
Argentina,Buenos Aires,2021-07-19,21,-0.2222222222222222
Argentina,Buenos Aires,2021-07-20,25,-0.13793103448275862
Argentina,Buenos Aires,2021-07-21,23,-0.25806451612903225
Argentina,Buenos Aires,2021-07-22,25,-0.24242424242424243
Argentina,Buenos Aires,2021-07-23,26,-0.2571428571428571
Argentina,Buenos Aires,2021-07-24,14,-0.2631578947368421
Argentina,Buenos Aires,2021-07-25,4,-0.6666666666666666
Argentina,Buenos Aires,2021-07-26,19,-0.2962962962962963
Argentina,Buenos Aires,2021-07-27,22,-0.2413793103448276
Argentina,Buenos Aires,2021-07-28,23,-0.25806451612903225
Argentina,Buenos Aires,2021-07-29,24,-0.2727272727272727
Argentina,Buenos Aires,2021-07-30,26,-0.2571428571428571
Argentina,Buenos Aires,2021-07-31,18,-0.05263157894736842
Argentina,Buenos Aires,2021-08-01,14,0.16666666666666666
Argentina,Buenos Aires,2021-08-02,22,-0.18518518518518517
Argentina,Buenos Aires,2021-08-03,25,-0.13793103448275862
Argentina,Buenos Aires,2021-08-04,28,-0.0967741935483871
Argentina,Buenos Aires,2021-08-05,28,-0.15151515151515152
Argentina,Buenos Aires,2021-08-06,33,-0.05714285714285714
Argentina,Buenos Aires,2021-08-07,25,0.3157894736842105
Argentina,Buenos Aires,2021-08-08,5,-0.5833333333333334
Argentina,Buenos Aires,2021-08-09,22,-0.18518518518518517
Argentina,Buenos Aires,2021-08-10,29,0.0
Argentina,Buenos Aires,2021-08-11,31,0.0
Argentina,Buenos Aires,2021-08-12,31,-0.06060606060606061
Argentina,Buenos Aires,2021-08-13,34,-0.02857142857142857
Argentina,Buenos Aires,2021-08-14,18,-0.05263157894736842
Argentina,Buenos Aires,2021-08-15,14,0.16666666666666666
Argentina,Buenos Aires,2021-08-16,8,-0.7037037037037037
Argentina,Buenos Aires,2021-08-17,26,-0.10344827586206896
Argentina,Buenos Aires,2021-08-18,29,-0.06451612903225806
Argentina,Buenos Aires,2021-08-19,26,-0.21212121212121213
Argentina,Buenos Aires,2021-08-20,30,-0.14285714285714285
Argentina,Buenos Aires,2021-08-21,14,-0.2631578947368421
Argentina,Buenos Aires,2021-08-22,13,0.08333333333333333
Argentina,Buenos Aires,2021-08-23,23,-0.14814814814814814
Argentina,Buenos Aires,2021-08-24,26,-0.10344827586206896
Argentina,Buenos Aires,2021-08-25,28,-0.0967741935483871
Argentina,Buenos Aires,2021-08-26,27,-0.18181818181818182
Argentina,Buenos Aires,2021-08-28,16,-0.15789473684210525
Argentina,Buenos Aires,2021-08-29,15,0.25
Argentina,Buenos Aires,2021-08-30,24,-0.1111111111111111
Argentina,Buenos Aires,2021-08-31,25,-0.13793103448275862
Argentina,Buenos Aires,2021-09-01,30,-0.03225806451612903
Argentina,Buenos Aires,2021-09-02,26,-0.21212121212121213
Argentina,Buenos Aires,2021-09-03,33,-0.05714285714285714
Argentina,Buenos Aires,2021-09-04,15,-0.21052631578947367
Argentina,Buenos Aires,2021-09-05,7,-0.4166666666666667
Argentina,Buenos Aires,2021-09-06,25,-0.07407407407407407
Argentina,Buenos Aires,2021-09-07,30,0.034482758620689655
Argentina,Buenos Aires,2021-09-08,36,0.16129032258064516
Argentina,Buenos Aires,2021-09-09,32,-0.030303030303030304
Argentina,Buenos Aires,2021-09-10,31,-0.11428571428571428
Argentina,Buenos Aires,2021-09-11,15,-0.21052631578947367
Argentina,Buenos Aires,2021-09-12,11,-0.08333333333333333
Argentina,Buenos Aires,2021-09-13,23,-0.14814814814814814
Argentina,Buenos Aires,2021-09-14,30,0.034482758620689655
Argentina,Buenos Aires,2021-09-15,30,-0.03225806451612903
Argentina,Buenos Aires,2021-09-16,29,-0.12121212121212122
Argentina,Buenos Aires,2021-09-17,34,-0.02857142857142857
Argentina,Buenos Aires,2021-09-18,22,0.15789473684210525
Argentina,Buenos Aires,2021-09-19,12,0.0
Argentina,Buenos Aires,2021-09-20,25,-0.07407407407407407
Argentina,Buenos Aires,2021-09-21,28,-0.034482758620689655
Argentina,Buenos Aires,2021-09-22,31,0.0
Argentina,Buenos Aires,2021-09-23,28,-0.15151515151515152
Argentina,Buenos Aires,2021-09-24,32,-0.08571428571428572
Argentina,Buenos Aires,2021-09-25,20,0.05263157894736842
Argentina,Buenos Aires,2021-09-26,17,0.4166666666666667
Argentina,Buenos Aires,2021-09-27,25,-0.07407407407407407
Argentina,Buenos Aires,2021-09-28,27,-0.06896551724137931
Argentina,Buenos Aires,2021-09-29,30,-0.03225806451612903
Argentina,Buenos Aires,2021-09-30,34,0.030303030303030304
Argentina,Buenos Aires,2021-10-01,35,0.0
Argentina,Buenos Aires,2021-10-02,20,0.05263157894736842
Argentina,Buenos Aires,2021-10-03,10,-0.16666666666666666
Argentina,Buenos Aires,2021-10-04,26,-0.037037037037037035
Argentina,Buenos Aires,2021-10-05,31,0.06896551724137931
Argentina,Buenos Aires,2021-10-06,36,0.16129032258064516
Argentina,Buenos Aires,2021-10-07,44,0.3333333333333333
Argentina,Buenos Aires,2021-10-08,17,-0.5142857142857142
Argentina,Buenos Aires,2021-10-09,19,0.0
Argentina,Buenos Aires,2021-10-10,11,-0.08333333333333333
Argentina,Buenos Aires,2021-10-11,5,-0.8148148148148148
Argentina,Buenos Aires,2021-10-12,29,0.0
Argentina,Buenos Aires,2021-10-13,34,0.0967741935483871
Argentina,Buenos Aires,2021-10-14,34,0.030303030303030304
Argentina,Buenos Aires,2021-10-15,38,0.08571428571428572
Argentina,Buenos Aires,2021-10-16,22,0.15789473684210525
Argentina,Buenos Aires,2021-10-17,19,0.5833333333333334
Argentina,Buenos Aires,2021-10-18,25,-0.07407407407407407
Argentina,Buenos Aires,2021-10-19,30,0.034482758620689655
Argentina,Buenos Aires,2021-10-20,30,-0.03225806451612903
Argentina,Buenos Aires,2021-10-21,31,-0.06060606060606061
Argentina,Buenos Aires,2021-10-22,34,-0.02857142857142857
Argentina,Buenos Aires,2021-10-23,17,-0.10526315789473684
Argentina,Buenos Aires,2021-10-24,13,0.08333333333333333
Argentina,Buenos Aires,2021-10-25,26,-0.037037037037037035
Argentina,Buenos Aires,2021-10-26,28,-0.034482758620689655
Argentina,Buenos Aires,2021-10-27,30,-0.03225806451612903
Argentina,Buenos Aires,2021-10-28,33,0.0
Argentina,Buenos Aires,2021-10-29,34,-0.02857142857142857
Argentina,Buenos Aires,2021-10-30,21,0.10526315789473684
Argentina,Buenos Aires,2021-10-31,10,-0.16666666666666666
Argentina,Buenos Aires,2021-11-01,26,-0.037037037037037035
Argentina,Buenos Aires,2021-11-02,30,0.034482758620689655
Argentina,Buenos Aires,2021-11-03,31,0.0
Argentina,Buenos Aires,2021-11-04,33,0.0
Argentina,Buenos Aires,2021-11-05,33,-0.05714285714285714
Argentina,Buenos Aires,2021-11-06,20,0.05263157894736842
Argentina,Buenos Aires,2021-11-07,14,0.16666666666666666
Argentina,Buenos Aires,2021-11-08,26,-0.037037037037037035
Argentina,Buenos Aires,2021-11-09,31,0.06896551724137931
Argentina,Buenos Aires,2021-11-10,31,0.0
Argentina,Buenos Aires,2021-11-11,34,0.030303030303030304
Argentina,Buenos Aires,2021-11-12,34,-0.02857142857142857
Argentina,Buenos Aires,2021-11-13,21,0.10526315789473684
Argentina,Buenos Aires,2021-11-14,12,0.0
Argentina,Buenos Aires,2021-11-15,25,-0.07407407407407407
Argentina,Buenos Aires,2021-11-16,31,0.06896551724137931
Argentina,Buenos Aires,2021-11-17,32,0.03225806451612903
Argentina,Buenos Aires,2021-11-18,35,0.06060606060606061
Argentina,Buenos Aires,2021-11-19,35,0.0
Argentina,Buenos Aires,2021-11-20,17,-0.10526315789473684
Argentina,Buenos Aires,2021-11-21,12,0.0
Argentina,Buenos Aires,2021-11-22,6,-0.7777777777777778
Argentina,Buenos Aires,2021-11-23,32,0.10344827586206896
Argentina,Buenos Aires,2021-11-24,34,0.0967741935483871
Argentina,Buenos Aires,2021-11-25,38,0.15151515151515152
Argentina,Buenos Aires,2021-11-26,34,-0.02857142857142857
Argentina,Buenos Aires,2021-11-27,21,0.10526315789473684
Argentina,Buenos Aires,2021-11-28,7,-0.4166666666666667
Argentina,Buenos Aires,2021-11-29,26,-0.037037037037037035
Argentina,Buenos Aires,2021-11-30,31,0.06896551724137931
Argentina,Buenos Aires,2021-12-01,33,0.06451612903225806
Argentina,Buenos Aires,2021-12-02,33,0.0
Argentina,Buenos Aires,2021-12-03,34,-0.02857142857142857
Argentina,Buenos Aires,2021-12-04,19,0.0
Argentina,Buenos Aires,2021-12-05,9,-0.25
Argentina,Buenos Aires,2021-12-06,29,0.07407407407407407
Argentina,Buenos Aires,2021-12-07,41,0.41379310344827586
Argentina,Buenos Aires,2021-12-08,10,-0.6774193548387096
Argentina,Buenos Aires,2021-12-09,38,0.15151515151515152
Argentina,Buenos Aires,2021-12-10,35,0.0
Argentina,Buenos Aires,2021-12-11,24,0.2631578947368421
Argentina,Buenos Aires,2021-12-12,7,-0.4166666666666667
Argentina,Buenos Aires,2021-12-13,30,0.1111111111111111
Argentina,Buenos Aires,2021-12-14,34,0.1724137931034483
Argentina,Buenos Aires,2021-12-15,34,0.0967741935483871
Argentina,Buenos Aires,2021-12-16,38,0.15151515151515152
Argentina,Buenos Aires,2021-12-17,37,0.05714285714285714
Argentina,Buenos Aires,2021-12-18,24,0.2631578947368421
Argentina,Buenos Aires,2021-12-19,13,0.08333333333333333
Argentina,Buenos Aires,2021-12-20,36,0.3333333333333333
Argentina,Buenos Aires,2021-12-21,36,0.2413793103448276
Argentina,Buenos Aires,2021-12-22,40,0.2903225806451613
Argentina,Buenos Aires,2021-12-23,36,0.09090909090909091
Argentina,Buenos Aires,2021-12-24,10,-0.7142857142857143
Argentina,Buenos Aires,2021-12-25,5,-0.7368421052631579
Argentina,Buenos Aires,2021-12-26,4,-0.6666666666666666
Argentina,Buenos Aires,2021-12-27,16,-0.4074074074074074
Argentina,Buenos Aires,2021-12-28,18,-0.3793103448275862
Argentina,Buenos Aires,2021-12-29,19,-0.3870967741935484
Argentina,Buenos Aires,2021-12-30,21,-0.36363636363636365
Argentina,Buenos Aires,2021-12-31,5,-0.8571428571428571
Argentina,Buenos Aires,2022-01-01,1,-0.9473684210526315
Argentina,Buenos Aires,2022-01-02,4,-0.6666666666666666
Argentina,Buenos Aires,2022-01-03,10,-0.6296296296296297
Argentina,Buenos Aires,2022-01-04,13,-0.5517241379310345
Argentina,Buenos Aires,2022-01-05,15,-0.5161290322580645
Argentina,Buenos Aires,2022-01-06,14,-0.5757575757575758
Argentina,Buenos Aires,2022-01-07,14,-0.6
Argentina,Buenos Aires,2022-01-08,7,-0.631578947368421
Argentina,Buenos Aires,2022-01-09,4,-0.6666666666666666
Argentina,Buenos Aires,2022-01-10,11,-0.5925925925925926
Argentina,Buenos Aires,2022-01-11,10,-0.6551724137931034
Argentina,Buenos Aires,2022-01-12,13,-0.5806451612903226
Argentina,Buenos Aires,2022-01-13,12,-0.6363636363636364
Argentina,Buenos Aires,2022-01-14,11,-0.6857142857142857
Argentina,Buenos Aires,2022-01-15,6,-0.6842105263157895
Argentina,Buenos Aires,2022-01-16,2,-0.8333333333333334
Argentina,Buenos Aires,2022-01-17,11,-0.5925925925925926
Argentina,Buenos Aires,2022-01-18,16,-0.4482758620689655
Argentina,Buenos Aires,2022-01-19,15,-0.5161290322580645
Argentina,Buenos Aires,2022-01-20,13,-0.6060606060606061
Argentina,Buenos Aires,2022-01-21,15,-0.5714285714285714
Argentina,Buenos Aires,2022-01-22,8,-0.5789473684210527
Argentina,Buenos Aires,2022-01-23,2,-0.8333333333333334
Argentina,Buenos Aires,2022-01-24,13,-0.5185185185185185
Argentina,Buenos Aires,2022-01-25,15,-0.4827586206896552
Argentina,Buenos Aires,2022-01-26,16,-0.4838709677419355
Argentina,Buenos Aires,2022-01-27,17,-0.48484848484848486
Argentina,Buenos Aires,2022-01-28,18,-0.4857142857142857
Argentina,Buenos Aires,2022-01-29,10,-0.47368421052631576
Argentina,Buenos Aires,2022-01-30,7,-0.4166666666666667
Argentina,Buenos Aires,2022-01-31,17,-0.37037037037037035
Argentina,Buenos Aires,2022-02-01,19,-0.3448275862068966
Argentina,Buenos Aires,2022-02-02,19,-0.3870967741935484
Argentina,Buenos Aires,2022-02-03,21,-0.36363636363636365
Argentina,Buenos Aires,2022-02-04,22,-0.37142857142857144
Argentina,Buenos Aires,2022-02-05,11,-0.42105263157894735
Argentina,Buenos Aires,2022-02-06,8,-0.3333333333333333
Argentina,Buenos Aires,2022-02-07,19,-0.2962962962962963
Argentina,Buenos Aires,2022-02-08,23,-0.20689655172413793
Argentina,Buenos Aires,2022-02-09,21,-0.3225806451612903
Argentina,Buenos Aires,2022-02-10,22,-0.3333333333333333
Argentina,Buenos Aires,2022-02-11,27,-0.22857142857142856
Argentina,Buenos Aires,2022-02-12,11,-0.42105263157894735
Argentina,Buenos Aires,2022-02-13,11,-0.08333333333333333
Argentina,Buenos Aires,2022-02-14,19,-0.2962962962962963
Argentina,Buenos Aires,2022-02-15,22,-0.2413793103448276
Argentina,Buenos Aires,2022-02-16,25,-0.1935483870967742
Argentina,Buenos Aires,2022-02-17,24,-0.2727272727272727
Argentina,Buenos Aires,2022-02-18,25,-0.2857142857142857
Argentina,Buenos Aires,2022-02-19,17,-0.10526315789473684
Argentina,Buenos Aires,2022-02-20,5,-0.5833333333333334
Argentina,Buenos Aires,2022-02-21,20,-0.25925925925925924
Argentina,Buenos Aires,2022-02-22,24,-0.1724137931034483
Argentina,Buenos Aires,2022-02-23,26,-0.16129032258064516
Argentina,Buenos Aires,2022-02-24,28,-0.15151515151515152
Argentina,Buenos Aires,2022-02-25,31,-0.11428571428571428
Argentina,Buenos Aires,2022-02-26,12,-0.3684210526315789
Argentina,Buenos Aires,2022-02-27,4,-0.6666666666666666
Argentina,Buenos Aires,2022-02-28,13,-0.5185185185185185
Argentina,Buenos Aires,2022-03-01,7,-0.7586206896551724
Argentina,Buenos Aires,2022-03-02,27,-0.12903225806451613
Argentina,Buenos Aires,2022-03-03,31,-0.06060606060606061
Argentina,Buenos Aires,2022-03-04,32,-0.08571428571428572
Argentina,Buenos Aires,2022-03-05,13,-0.3157894736842105
Argentina,Buenos Aires,2022-03-06,8,-0.3333333333333333
Argentina,Buenos Aires,2022-03-07,28,0.037037037037037035
Argentina,Buenos Aires,2022-03-08,32,0.10344827586206896
Argentina,Buenos Aires,2022-03-09,34,0.0967741935483871
Argentina,Buenos Aires,2022-03-10,34,0.030303030303030304
Argentina,Buenos Aires,2022-03-11,33,-0.05714285714285714
Argentina,Buenos Aires,2022-03-12,20,0.05263157894736842
Argentina,Buenos Aires,2022-03-13,16,0.3333333333333333
Argentina,Buenos Aires,2022-03-14,28,0.037037037037037035
Argentina,Buenos Aires,2022-03-15,32,0.10344827586206896
Argentina,Buenos Aires,2022-03-16,35,0.12903225806451613
Argentina,Buenos Aires,2022-03-17,33,0.0
Argentina,Buenos Aires,2022-03-18,38,0.08571428571428572
Argentina,Buenos Aires,2022-03-19,19,0.0
Argentina,Buenos Aires,2022-03-20,11,-0.08333333333333333
